chr	st	en	SM-7LV7V_1	SM-7LV7V_2	SM-7LV7W_1	SM-7LV7W_2	SM-7LV7X_1	SM-7LV7X_2	SM-7LV7Y_1	SM-7LV7Y_2	SM-7LV7Z_1	SM-7LV7Z_2	SM-7LV81_1	SM-7LV81_2	SM-7LV82_1	SM-7LV82_2	SM-7LV83_1	SM-7LV83_2	SM-7LV84_1	SM-7LV84_2	SM-7LV85_1	SM-7LV85_2	SM-7LV86_1	SM-7LV86_2	SM-7LV87_1	SM-7LV87_2	SM-7LV88_1	SM-7LV88_2	SM-7LV89_1	SM-7LV89_2	SM-7LV8A_1	SM-7LV8A_2	SM-7LV8B_1	SM-7LV8B_2	SM-7LV8C_1	SM-7LV8C_2	SM-7LV8D_1	SM-7LV8D_2
Pf3D7_12_v3	1265500	1266000	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1328000	1330500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1338500	1339000	gain	NA	NA	gain	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	gain	NA	NA	gain
Pf3D7_12_v3	1364000	1364500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1371000	1371500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1373000	1373500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1480000	1480500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1482500	1483500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1512000	1512500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1518500	1519500	gain	NA	NA	gain	NA	NA	NA	NA	gain	gain	NA	NA	gain	gain	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	NA	NA	gain
Pf3D7_12_v3	1522500	1523000	gain	gain	NA	gain	NA	NA	gain	gain	gain	gain	NA	gain	gain	NA	gain	NA	gain	gain	NA	NA	gain	gain	NA	NA	gain	gain	gain	gain	gain	gain	gain	NA	gain	NA	NA	gain
Pf3D7_12_v3	1533500	1534000	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1559000	1559500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1566500	1567000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1593500	1594000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1697500	1698000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain
Pf3D7_12_v3	1698000	1698500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1698500	1699500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1704500	1705500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1707000	1710000	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1708000	1710000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1710000	1722500	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1710000	1723000	NA	NA	NA	loss	NA	NA	loss	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1710500	1719500	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1712000	1719500	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1712500	1719500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss
Pf3D7_12_v3	1714000	1719500	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1714000	1722500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1719500	1732000	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1722500	1723500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1722500	1724000	NA	NA	gain	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	gain	gain	gain	gain	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1722500	1726000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1722500	1732000	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1722500	1743000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1723000	1724000	NA	NA	NA	gain	NA	NA	gain	gain	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1731500	1739500	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1732000	1739500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1736500	1737000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1737000	1739500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1739000	1740500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1739500	1740000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1739500	1740500	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1743000	1745000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1845000	1845500	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	1919500	1920500	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	2042000	2045000	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	2098500	2099500	gain	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	gain	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	NA	NA	NA
Pf3D7_12_v3	2175500	2184000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	2175500	2238500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	2175500	2240500	NA	loss	loss	loss	loss	loss	loss	loss	loss	NA	loss	NA	NA	NA	loss	loss	loss	loss	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	2175500	2242000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	2255500	2271494	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	2260000	2271494	NA	NA	loss	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	loss	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	2262000	2271494	NA	NA	NA	NA	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_12_v3	2262500	2271494	NA	loss	NA	NA	loss	NA	loss	loss	NA	NA	loss	NA	NA	NA	NA	loss	NA	NA	loss	loss	NA	NA	NA	NA	loss	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	122500	123000	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	144000	144500	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	234000	234500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	241000	241500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	269000	269500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	277000	277500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	297000	297500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	392000	392500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	401000	401500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	412000	412500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	419000	419500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	439500	440500	NA	NA	gain	NA	gain	NA	NA	gain	NA	NA	gain	gain	NA	gain	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	NA	NA
Pf3D7_13_v3	491500	492000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	gain	gain	gain	NA	NA	NA	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	553500	554000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	618500	619000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	672000	672500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	680000	680500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	NA	NA	NA	NA	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	920500	921000	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	936000	936500	NA	NA	gain	gain	gain	NA	gain	gain	NA	NA	gain	gain	NA	gain	NA	NA	gain	NA	NA	gain	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	NA	NA
Pf3D7_13_v3	944000	944500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	953500	954000	NA	NA	gain	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	965000	965500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	973500	974000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	973500	975000	NA	NA	gain	NA	gain	NA	NA	gain	NA	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA	gain	gain	gain	NA	NA	gain	NA	gain	NA	gain	gain	NA	gain	gain	NA	NA	NA
Pf3D7_13_v3	974500	975000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	gain	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	1026000	1027000	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	NA	gain	gain	NA	gain	gain	gain	NA	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain
Pf3D7_13_v3	1110500	1111000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	NA	gain	gain	NA	NA	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	1151000	1151500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	1159000	1159500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	NA	NA	gain	gain	gain	NA	gain	NA	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	1233500	1234000	NA	NA	gain	NA	gain	NA	gain	gain	gain	gain	gain	gain	NA	gain	NA	NA	gain	NA	NA	gain	gain	gain	NA	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	NA	NA
Pf3D7_13_v3	1241500	1242000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	1249500	1250000	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	1287500	1288000	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	1329000	1329500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	1332000	1332500	NA	NA	gain	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	1361500	1362000	NA	NA	gain	gain	gain	NA	gain	gain	NA	NA	gain	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	gain	gain	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	1391000	1391500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	1551000	1553000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	1627000	1627500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	gain	gain	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	1660000	1660500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pf3D7_13_v3	1790500	1791000	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain	gain	NA	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	gain	NA	gain	gain
Pf3D7_13_v3	1810500	1811000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	gain	gain	NA	gain	NA	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	1887000	1887500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	1889500	1890000	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	NA	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	2080000	2080500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	2100500	2101000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	2123500	2124000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	2130000	2130500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA
Pf3D7_13_v3	2351000	2351500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	NA	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	2353500	2354000	NA	NA	gain	NA	gain	NA	NA	NA	NA	NA	gain	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
Pf3D7_13_v3	2359000	2359500	NA	NA	NA	NA	gain	NA	NA	NA	NA	NA	NA	gain	NA	NA	NA	NA	gain	NA	NA	gain	gain	NA	NA	NA	gain	gain	gain	NA	gain	gain	gain	NA	gain	NA	NA	NA
