chr	pos	vartype	varlen	vcomplex	STRtype	INDtype	DUST	STRP	STRE	alleles	call_rate	nuc_div	FDKDiscord	FDK2D4Incons	2D4Discord	2D4RefAbsent	FDKRefAbsent	coding	consequence	DD2FDKMAF
Pf3D7_09_v3	293771	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_09_v3	293777	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_09_v3	293782	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	293783	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	296096	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_09_v3	296794	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	296971	INDEL	4	0.128		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	296991	SNP	1	0	STR		1	2	9.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	297110	INDEL	5	0.14		TArich	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	297729	INDEL	22	0.575		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	297843	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	297981	INDEL	-8	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	302005	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_09_v3	302032	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_09_v3	302477	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	302950	INDEL	-6	0.027		TArich	1			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_09_v3	304750	SNP	1	0			0			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	304751	SNP	1	0			0			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	305713	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	306261	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_09_v3	306332	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	308474	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	309074	INDEL	-12	0.027			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	309355	SNP	1	0	polyA		1	1	12.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	310176	INDEL	4	0.128	STR	TArich	1	2	5.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	310319	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	310825	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	312225	INDEL	-20	0.027	STR	TArep	1	4	7.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	312972	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_09_v3	314358	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_09_v3	316055	INDEL	10	0.262		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	317532	SNP	1	0			1			3	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	318175	INDEL	-32	0.027	STR	TArich	1	20	2.75	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	318607	INDEL	24	0.532	STR		1	12	2.5	2	1.0	0.516	0	0	0	1	1	coding	inframe_insertion	0.0
Pf3D7_09_v3	319078	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	319703	SNP	1	0	STR		1	2	8.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	319707	SNP	1	0			1			2	1.0	0.516	1	0	1	0	0	intergenic		0.0
Pf3D7_09_v3	320303	INDEL	10	0.275	STR	TArep	1	2	8.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	320445	INDEL	-4	0.027	STR	TArep	1	9	2.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	320584	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	320750	INDEL	-7	0.027	STR	TArep	1	2	23.5	3	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	321211	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	321472	INDEL	3	0.103		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	inframe_insertion	0.0
Pf3D7_09_v3	321731	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	321937	INDEL	-9	0.027	STR		1	9	3.89	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_09_v3	323362	INDEL	-1	0.027		polyA	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	323381	INDEL	8	0.214			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	325747	INDEL	9	0.25	STR	TArep	1	2	7.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	325838	INDEL	-5	0.027			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	325928	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	326699	INDEL	-10	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	327051	SNP	1	0	STR		1	2	8.5	2	1.0	0.508	0	1	0	1	1	intergenic		0.0
Pf3D7_09_v3	328193	INDEL	47	1.067		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	328388	INDEL	29	0.625	STR	TArich	1	11	2.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	328592	INDEL	2	0.077		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	329412	INDEL	10	0.275		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	329794	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	329794	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	332195	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	332659	INDEL	3	0.103			1			2	1.0	0.516	0	0	0	0	0	coding	inframe_insertion	0.0
Pf3D7_09_v3	333938	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_09_v3	334642	INDEL	6	0.156		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	343123	INDEL	-15	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	343801	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	343984	INDEL	-1	0.027		polyA	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	355122	INDEL	14	0.375		TArep	1			3	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	355818	INDEL	-12	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	356618	INDEL	6	0.175	STR	TArich	1	4	5.25	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	357114	SNP	1	0	polyA		1	1	22.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	357116	SNP	1	0	polyA		1	1	22.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	357118	SNP	1	0	polyA		1	1	22.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	357539	INDEL	4	0.128	STR	TArep	1	4	4.25	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	358407	INDEL	4	0.122		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	358898	INDEL	-2	0.027	STR	TArep	1	4	4.5	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	359960	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	365256	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	369988	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	369994	INDEL	12	0.31		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	370170	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_09_v3	370209	INDEL	-1	0.027		polyA	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	370705	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_09_v3	371622	SNP	1	0	STR		1	16	2.19	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	371634	SNP	1	0	STR		1	32	2.34	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	371638	SNP	1	0	STR		1	32	2.34	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	371654	SNP	1	0	STR		1	32	2.34	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	371658	SNP	1	0	STR		1	32	2.34	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	371666	SNP	1	0	STR		1	32	2.34	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	371670	SNP	1	0	STR		1	32	2.34	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	371686	SNP	1	0	STR		1	32	2.34	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	371690	SNP	1	0	STR		1	32	2.34	2	1.0	0.516	1	0	1	0	0	intergenic		0.0
Pf3D7_09_v3	374344	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	380110	INDEL	-18	0.027			1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_09_v3	381019	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	381119	INDEL	-30	0.027			0			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_09_v3	381979	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_09_v3	382455	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	382701	INDEL	14	0.349	STR		1	10	2.2	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	383379	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	384109	INDEL	-6	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	384322	INDEL	-8	0.027	STR	TArich	1	8	2.12	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	384572	INDEL	-2	0.027	TArep	TArep	1	2	5.5	2	1.0	0.508	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	384888	INDEL	8	0.22	STR	TArep	1	26	2.27	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	385276	SNP	1	0	STR		1	2	11.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	385538	INDEL	2	0.075		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	386057	SNP	1	0	STR		1	2	14.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	387866	INDEL	2	0.077	STR	TArep	1	13	2.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	387867	SNP	1	0	STR		1	13	2.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	387868	SNP	1	0	STR		1	13	2.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	388037	INDEL	-21	0.027	STR		1	14	5.36	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	388990	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	389238	INDEL	5	0.15		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	390316	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	390407	INDEL	9	0.244		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	inframe_insertion	0.0
Pf3D7_09_v3	392313	INDEL	-3	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	inframe_deletion	0.0
Pf3D7_09_v3	392831	INDEL	-3	0.027		TArich	1			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_09_v3	394609	INDEL	-2	0.027	STR	TArep	1	4	6.25	2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	394814	INDEL	8	0.22		TArep	1			4	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	395096	INDEL	4	0.128		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	396699	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_09_v3	397442	INDEL	6	0.171		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	401802	SNP	1	0	STR		1	2	13.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	402357	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	402593	INDEL	-8	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	402905	INDEL	-18	0.027	polyA	TArep	1	1	16.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	402925	SNP	1	0	STR		1	2	24.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	403272	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	403440	INDEL	16	0.405		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	403839	INDEL	6	0.175		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	412656	SNP	1	0	STR		1	18	4.89	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	412657	SNP	1	0	STR		1	18	4.89	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_09_v3	412663	SNP	1	0	STR		1	18	4.89	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_09_v3	412674	SNP	1	0	STR		1	18	4.89	2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	412675	SNP	1	0	STR		1	18	4.89	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_09_v3	412801	INDEL	-36	0.027	STR		1	18	5.94	2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_09_v3	413861	INDEL	8	0.205		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	414561	INDEL	4	0.122		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	436362	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	436371	INDEL	6	0.175		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	436826	INDEL	-12	0.027	STR	TArep	1	7	2.29	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	437196	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	437788	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	439367	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	439585	INDEL	18	0.463		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	439881	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	441327	SNP	1	0	STR		1	3	17.67	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_09_v3	441330	SNP	1	0	STR		1	3	17.67	2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_09_v3	441405	INDEL	-6	0.027	STR		1	12	2.92	2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_09_v3	442153	INDEL	-6	0.027		TArich	1			2	1.0	0.516	0	0	0	1	1	coding	inframe_deletion	0.0
Pf3D7_09_v3	442438	INDEL	-3	0.027		TArich	1			2	1.0	0.516	0	0	0	1	1	coding	inframe_deletion	0.0
Pf3D7_09_v3	443935	INDEL	-3	0.027		TArich	1			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_09_v3	444441	INDEL	1	0.051		polyA	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	444539	INDEL	8	0.22		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	444686	SNP	1	0			1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	444816	INDEL	-14	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	445708	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	445950	INDEL	2	0.077	STR	polyA	1	2	13.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	445952	SNP	1	0	STR		1	2	13.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	445954	SNP	1	0	STR		1	2	13.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	446065	INDEL	-6	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	446883	INDEL	8	0.22	STR	TArep	1	9	2.0	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	447902	INDEL	6	0.175		TArich	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	448296	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_09_v3	448968	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_09_v3	452056	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	452690	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	synonymous_variant	0.0
Pf3D7_09_v3	453285	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	454377	INDEL	-6	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_09_v3	454524	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_09_v3	454887	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	455819	INDEL	2	0.077		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456316	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	456423	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456426	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456427	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456431	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456434	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456438	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456444	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456445	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456451	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456453	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456454	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456457	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456464	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456467	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456468	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456470	SNP	1	0			1			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456475	SNP	1	0			0			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456476	SNP	1	0			0			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456477	SNP	1	0			0			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456479	SNP	1	0			0			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456480	SNP	1	0			0			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	456481	SNP	1	0			0			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	465058	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_09_v3	465136	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	465192	INDEL	9	0.244		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_insertion	0.0
Pf3D7_09_v3	466149	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_09_v3	466631	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_09_v3	466719	INDEL	-3	0.027		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	disruptive_inframe_deletion	0.0
Pf3D7_09_v3	467280	INDEL	3	0.103		TArich	1			2	1.0	0.516	0	0	0	0	0	coding	inframe_insertion	0.0
Pf3D7_09_v3	468549	INDEL	-3	0.027		TArich	1			2	1.0	0.516	0	0	0	1	1	coding	disruptive_inframe_deletion	0.0
Pf3D7_09_v3	474233	SNP	1	0			0			2	1.0	0.121	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	481409	INDEL	2	0.415		TArep	1			3	1.0	-1.0	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	481585	INDEL	16	0.386		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	481683	INDEL	10	0.275		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	482005	INDEL	6	0.175		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	482207	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	482919	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	485367	SNP	1	0			0			2	1.0	0.516	0	0	0	0	0	coding	missense_variant	0.0
Pf3D7_09_v3	485668	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	synonymous_variant	0.0
Pf3D7_09_v3	487512	SNP	1	0			0			2	1.0	0.516	0	0	0	1	1	coding	missense_variant	0.0
Pf3D7_09_v3	488402	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	489382	INDEL	2	0.075		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	489607	INDEL	6	0.175		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	489852	INDEL	12	0.31		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	489856	SNP	1	0			1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	490250	INDEL	-10	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	490712	INDEL	-10	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	490874	INDEL	4	0.128		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	491167	INDEL	16	0.415		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	491956	INDEL	-9	0.027			1			2	1.0	0.516	0	0	0	0	0	coding	inframe_deletion	0.0
Pf3D7_09_v3	493119	INDEL	-4	0.027		TArep	1			2	1.0	0.516	0	0	0	1	1	intergenic		0.0
Pf3D7_09_v3	493341	INDEL	-2	0.027		TArep	1			2	1.0	0.516	0	0	0	0	0	intergenic		0.0
Pf3D7_09_v3	501044	SNP	1	0	STR		1	2	15.5	2	1.0	0.516	0	0	0	1	1	intergenic		0.0
