chr	pos	vartype	varlen	vcomplex	STRtype	INDtype	DUST	STRP	STRE	alleles	call_rate	nuc_div	Cl1Incons	Cl2Incons	Cl3Incons	coding	consequence	DD2FDKMAF
Pf3D7_10_v3	411877	SNP	1	0	STR		0	2	15.0	2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	411879	SNP	1	0	STR		0	2	15.0	2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	414617	INDEL	117	2.511	STR	TArep	0	2	9.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	415969	SNP	1	0	STR		0	2	12.0	2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	416800	INDEL	15	0.327			0			2	1.0	-1.0	0	1	0	coding	inframe_insertion	-1
Pf3D7_10_v3	431382	INDEL	92	2.067	STR		0	4	4.25	3	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	432764	INDEL	8	0.214	STR		0	4	4.75	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	432769	SNP	1	0			0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	438177	SNP	1	0	STR		0	2	10.5	2	0.556	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	448400	INDEL	-4	0.027		TArep	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	451133	INDEL	-1	0.027		polyA	0			4	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	453363	INDEL	-13	0.027	STR	TArep	0	13	2.0	2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	453739	SNP	1	0	polyA		0	54	2.09	2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	453740	SNP	1	0	polyA		0	54	2.09	2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	453741	SNP	1	0	polyA		0	54	2.09	2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	456027	INDEL	9	0.244	STR		0	3	9.67	2	1.0	-1.0	0	0	1	coding	disruptive_inframe_insertion	-1
Pf3D7_10_v3	471663	INDEL	6	0.171		TArep	0			3	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	487140	SNP	1	0	STR		0	11	2.82	2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	487142	SNP	1	0	STR		0	11	2.82	2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	487144	SNP	1	0	STR		0	11	2.82	2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	502528	SNP	1	0	TArich		0	5	5.8	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	502530	SNP	1	0	TArich		0	5	5.8	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	502532	INDEL	12	0.432	TArich		0	5	5.8	6	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	502534	SNP	1	0	TArich		0	5	5.8	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	502535	SNP	1	0	TArich		0	5	5.8	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	502536	SNP	1	0	TArich		0	5	5.8	2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	502538	SNP	1	0			0			2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	502542	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	635112	INDEL	4	0.116	STR	TArich	0	8	2.12	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	641215	SNP	1	0	STR		0	4	7.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	681485	INDEL	-2	0.075		TArep	0			3	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	683518	INDEL	7	0.19			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	683557	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	683558	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	683560	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	683562	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	683601	SNP	1	0			0			2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	683611	SNP	1	0	STR		0	1	22.0	2	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	683616	SNP	1	0	STR		0	1	22.0	2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	683618	SNP	1	0	STR		0	1	22.0	2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	691404	INDEL	-22	0.027	STR	TArep	0	2	22.0	2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	691408	INDEL	-18	0.027	STR	TArep	0	2	22.0	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	707158	INDEL	-15	0.027			0			2	1.0	-1.0	1	0	0	coding	inframe_deletion	-1
Pf3D7_10_v3	707171	SNP	1	0			0			2	0.556	-1.0	1	0	0	coding	stop_gained	-1
Pf3D7_10_v3	707172	SNP	1	0			0			2	0.556	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_10_v3	728536	INDEL	-75	0.027			0			2	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	733162	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	733163	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	733183	SNP	1	0			0			2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	736925	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	736972	SNP	1	0			0			2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	736978	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	752368	INDEL	17	0.383	STR		0	2	21.5	2	0.611	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	755277	INDEL	-120	0.027	STR		0	2	7.5	2	0.611	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	759617	INDEL	-30	0.027	STR		0	3	9.33	2	1.0	-1.0	0	1	0	coding	disruptive_inframe_deletion	-1
Pf3D7_10_v3	760686	INDEL	-12	0.027	polyA		0	12	2.0	2	0.944	-1.0	0	1	0	coding	disruptive_inframe_deletion	-1
Pf3D7_10_v3	762156	INDEL	-3	0.027	STR	TArich	0	6	2.83	2	0.944	-1.0	0	1	0	coding	disruptive_inframe_deletion	-1
Pf3D7_10_v3	765730	INDEL	-26	0.027			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765757	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765760	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765762	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765765	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765768	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765769	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765770	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765773	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765777	SNP	1	0			0			2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765780	INDEL	-18	0.027			0			3	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765795	SNP	1	0	STR		0	2	13.0	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765797	SNP	1	0	STR		0	2	13.0	2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765799	SNP	1	0	STR		0	2	13.0	2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	765801	SNP	1	0	STR		0	2	13.0	2	0.667	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	769669	INDEL	-33	0.027	STR		0	6	2.83	2	0.944	-1.0	0	0	1	coding	disruptive_inframe_deletion	-1
Pf3D7_10_v3	769669	INDEL	-33	0.027	STR		0	6	2.83	2	0.944	-1.0	0	0	1	coding	disruptive_inframe_deletion	-1
Pf3D7_10_v3	769681	SNP	1	0	STR		0	3	5.67	2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_10_v3	769691	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_10_v3	778676	INDEL	12	0.295			0			3	1.0	-1.0	0	1	0	coding	disruptive_inframe_insertion	-1
Pf3D7_10_v3	783697	SNP	1	0	STR		0	2	13.5	2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	789559	INDEL	-2	0.027		TArep	0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	789780	INDEL	1	0.051	polyA	polyA	0	1	16.0	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	801817	SNP	1	0	STR		0	54	2.09	2	0.944	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_10_v3	801853	SNP	1	0	STR		0	54	2.09	2	0.944	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_10_v3	801910	INDEL	-9	0.027	STR		0	54	2.09	2	0.667	-1.0	0	0	1	coding	disruptive_inframe_deletion	-1
Pf3D7_10_v3	802205	INDEL	-6	0.027			0			2	0.944	-1.0	0	0	1	coding	disruptive_inframe_deletion	-1
Pf3D7_10_v3	802480	SNP	1	0	STR		0	54	3.81	2	0.944	-1.0	1	0	0	coding	synonymous_variant	-1
Pf3D7_10_v3	802512	SNP	1	0	STR		0	54	3.81	2	0.944	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_10_v3	802599	SNP	1	0	STR		0	54	3.81	2	0.944	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_10_v3	802604	SNP	1	0	STR		0	54	3.81	2	0.944	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_10_v3	803753	INDEL	-73	0.027	STR	TArep	0	12	2.08	3	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	804267	SNP	1	0	STR		0	1	15.0	2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	807793	SNP	1	0			0			2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	819018	SNP	1	0	STR		0	2	9.5	2	0.889	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	833146	SNP	1	0	STR		0	30	3.6	2	0.833	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_10_v3	833174	SNP	1	0	STR		0	30	3.6	2	0.833	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_10_v3	833176	SNP	1	0	STR		0	30	3.6	2	0.889	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_10_v3	833204	SNP	1	0	STR		0	30	3.6	2	0.889	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_10_v3	870917	SNP	1	0			0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	872729	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	872730	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	872731	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	872732	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	872733	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	899612	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_10_v3	909680	SNP	1	0	STR		0	18	7.83	2	1.0	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_10_v3	909685	SNP	1	0	STR		0	18	7.83	2	1.0	-1.0	0	1	0	coding	synonymous_variant	-1
Pf3D7_10_v3	909756	INDEL	-36	0.027	STR		0	18	7.83	2	1.0	-1.0	0	1	0	coding	inframe_deletion	-1
Pf3D7_10_v3	926637	SNP	1	0			0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	942012	INDEL	12	0.317	polyA	TArep	0	1	11.0	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1027211	SNP	1	0	STR		0	2	19.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1029566	SNP	1	0			0			2	0.944	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1029569	SNP	1	0			0			2	0.944	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1031663	INDEL	34	0.7	STR		0	34	2.88	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1033517	INDEL	-53	0.027			0			2	0.944	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1034504	INDEL	-34	0.027			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1034569	SNP	1	0	STR		0	5	2.8	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1038276	SNP	1	0	STR		0	93	3.44	2	0.889	-1.0	0	1	0	coding	missense_variant	-1
Pf3D7_10_v3	1044059	INDEL	-51	0.027	STR		0	102	2.13	2	0.667	-1.0	0	0	1	coding	inframe_deletion	-1
Pf3D7_10_v3	1065863	SNP	1	0	STR		0	4	5.5	2	0.333	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1067526	INDEL	-9	0.027			0			2	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1069036	INDEL	2	0.405		TArep	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1075080	INDEL	24	0.49			0			2	1.0	-1.0	0	1	0	coding	disruptive_inframe_insertion	-1
Pf3D7_10_v3	1080037	SNP	1	0	STR		0	2	13.0	2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1080038	SNP	1	0	STR		0	2	13.0	2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1082436	INDEL	-108	0.027	STR		0	18	2.67	2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_10_v3	1100043	SNP	1	0			0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1100047	SNP	1	0	STR		0	7	2.57	2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1100048	SNP	1	0	STR		0	7	2.57	2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1100049	SNP	1	0	STR		0	7	2.57	2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1119706	INDEL	6	0.317		TArep	0			4	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1124230	SNP	1	0			0			2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1124231	SNP	1	0			0			2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1124234	SNP	1	0			0			2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1136221	INDEL	16	0.525		TArep	0			4	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1144485	SNP	1	0			0			2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1144508	SNP	1	0			0			2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1144509	SNP	1	0			0			2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1144510	SNP	1	0			0			2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1144511	SNP	1	0	STR		0	6	2.67	2	0.889	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1158814	SNP	1	0	STR		0	2	20.5	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1159389	INDEL	5	0.14		polyA	0			2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1159793	SNP	1	0	polyA		0	1	19.0	2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1159813	INDEL	0	0.077		polyA	0			3	0.944	-1.0	1	0	1	intergenic		-1
Pf3D7_10_v3	1167715	INDEL	39	0.93		TArich	0			2	0.833	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1167809	SNP	1	0	polyA		0	35	2.83	2	0.944	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1167824	SNP	1	0	polyA		0	35	2.83	2	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1167825	INDEL	28	0.604	polyA		0	35	2.83	3	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169358	SNP	1	0	STR		0	2	19.5	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1169359	INDEL	10	0.268	STR	TArep	0	2	19.5	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1169437	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169452	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169454	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169456	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169458	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169465	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169470	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169471	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169472	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169478	SNP	1	0	STR		0	2	5.5	2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169500	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169501	SNP	1	0			0			2	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169502	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169503	SNP	1	0			0			2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1169724	SNP	1	0			0			2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1169725	INDEL	20	0.525		TArep	0			2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1183094	INDEL	8	0.22		TArich	0			2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1187030	INDEL	1	0.051	STR		0	2	29.5	2	0.556	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1187249	INDEL	-14	0.027		TArep	0			2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1189583	INDEL	1	0.051		polyA	0			2	1.0	-1.0	0	1	0	coding	frameshift_variant	-1
Pf3D7_10_v3	1190109	INDEL	-2	0.027		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1195500	INDEL	-2	0.027		TArep	0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1204244	INDEL	-14	0.027		TArep	0			2	0.833	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1215179	SNP	1	0	polyA		0	1	22.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1215181	SNP	1	0	polyA		0	1	22.0	2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1215341	INDEL	-79	0.027			0			2	0.833	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1223861	INDEL	-4	0.027		TArich	0			2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1223867	INDEL	-6	0.027	STR	TArich	0	4	4.75	2	0.944	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1223873	SNP	1	0	STR		0	4	4.75	2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1226257	INDEL	15	0.4		TArich	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1226622	INDEL	-2	0.171		TArep	0			4	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1240435	SNP	1	0			0			2	0.556	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1245520	INDEL	6	0.175	STR		0	2	21.0	3	0.722	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1250919	SNP	1	0	polyA		0	1	17.0	2	1.0	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1252744	SNP	1	0			0			2	0.389	-1.0	1	1	0	intergenic		-1
Pf3D7_10_v3	1252745	SNP	1	0			0			2	0.444	-1.0	1	1	0	intergenic		-1
Pf3D7_10_v3	1252746	SNP	1	0			0			2	0.444	-1.0	1	1	0	intergenic		-1
Pf3D7_10_v3	1259048	SNP	1	0	STR		0	2	7.0	2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1259050	SNP	1	0	STR		0	2	7.0	2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1259052	SNP	1	0	STR		0	2	7.0	2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1259054	SNP	1	0	STR		0	2	7.0	2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1259061	SNP	1	0	STR		0	2	15.5	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1259063	SNP	1	0	STR		0	2	15.5	2	0.5	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1259067	SNP	1	0	STR		0	2	15.5	2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1259069	SNP	1	0	STR		0	2	15.5	2	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1260145	SNP	1	0	STR		0	34	2.21	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1260209	SNP	1	0	STR		0	24	2.38	2	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1260213	SNP	1	0	STR		0	24	2.38	2	0.778	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1260223	INDEL	0	0.175	STR		0	10	3.9	3	0.778	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1261308	INDEL	-27	0.027	STR		0	3	4.67	2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_10_v3	1261451	SNP	1	0			0			2	1.0	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_10_v3	1261674	INDEL	-84	0.027			0			2	1.0	-1.0	1	0	0	coding	disruptive_inframe_deletion	-1
Pf3D7_10_v3	1261955	SNP	1	0	STR		0	42	2.98	2	0.556	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_10_v3	1261956	SNP	1	0	STR		0	42	2.98	2	0.556	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_10_v3	1264198	SNP	1	0	STR		0	18	2.06	2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1264200	INDEL	-4	0.027	STR		0	18	2.06	2	0.944	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1280355	INDEL	3	0.103	STR	TArich	0	2	9.0	2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1281633	SNP	1	0			0			2	1.0	-1.0	0	0	1	coding	missense_variant	-1
Pf3D7_10_v3	1282320	INDEL	10	0.275		TArep	0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1284300	INDEL	-35	0.027			0			3	0.722	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1311383	SNP	1	0	STR		0	75	2.24	2	0.667	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_10_v3	1311385	SNP	1	0	STR		0	75	2.24	2	0.667	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_10_v3	1311389	SNP	1	0	STR		0	75	2.24	2	0.667	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_10_v3	1311394	SNP	1	0	STR		0	75	2.24	2	0.667	-1.0	1	0	0	coding	missense_variant	-1
Pf3D7_10_v3	1315127	INDEL	4	0.415		TArep	0			4	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323686	INDEL	-27	0.027	TArep		0	5	3.2	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323692	SNP	1	0	TArep		0	5	3.2	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323696	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323698	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323700	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323701	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323705	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323706	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323708	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323709	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323710	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323711	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323712	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323713	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323715	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323721	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1323724	SNP	1	0			0			2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1336989	SNP	1	0			0			2	1.0	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1348326	SNP	1	0	STR		0	2	19.0	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1348327	SNP	1	0	STR		0	2	19.0	2	0.444	-1.0	1	0	0	intergenic		-1
Pf3D7_10_v3	1355930	SNP	1	0	polyA		0	1	19.0	2	0.778	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1357154	INDEL	-2	0.027			0			2	1.0	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1357567	SNP	1	0	STR		0	2	18.5	2	0.889	-1.0	0	0	1	intergenic		-1
Pf3D7_10_v3	1359045	INDEL	-41	0.027			0			2	0.944	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1359239	SNP	1	0	STR		0	4	9.25	3	0.667	-1.0	0	1	0	intergenic		-1
Pf3D7_10_v3	1359243	SNP	1	0	STR		0	4	9.25	3	0.667	-1.0	0	1	0	intergenic		-1
